School Id,Primary Domain,IG Followers (CD Output),Enrolled Students,# Products with 5 or more students enrolled,Custom Primary Domain,PO Business Email,Qt Admins,Has Student (All),Has Student (Currenty Active Only),Set Up,School is a High Importer,Final Category - All Students,Final Category - Currently Active Students,Final Category,Which Category
932948.0,federalinjurycenters.teachable.com,,1366,6,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1222972.0,online.trizthinking.com,,457,4,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1249769.0,universidad-corporativa-visualiza.teachable.com,,757,32,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1467935.0,chris-garcia-s-school.teachable.com,,671,6,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2646459.0,academy.air-ed.com,,321,1,true,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
268970.0,moxieuniversity.teachable.com,,5771,8,false,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
767591.0,aust-academy.teachable.com,,206,27,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1236466.0,calm-nutrition-llc.teachable.com,,173,3,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1461261.0,team-opie.teachable.com,,44,1,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1665438.0,abt-rbt-training.teachable.com,,1050,9,false,true,12,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
910434.0,128tutorialschool.com,,4072,264,true,false,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
948267.0,nextwavestem.teachable.com,,1548,106,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1030456.0,goodsuccess.teachable.com,,13210,38,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
400101.0,online-training.piccresource.com,,1186,6,true,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
420942.0,cfhtraining.teachable.com,,147,1,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
426843.0,adversity-university2.teachable.com,,251,13,false,false,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1232703.0,the-food-blog-academy.teachable.com,,142,3,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1670741.0,diana-pachon-s-school.teachable.com,,421,12,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2069425.0,mazieducation.teachable.com,,130,9,false,true,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2266852.0,alex-shaw-s-school1.teachable.com,,115,1,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
416909.0,rosa-institute.teachable.com,,23360,38,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2266010.0,patrick-tame-s-school.teachable.com,,255,6,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
448270.0,edfirst.teachable.com,,240,15,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
576364.0,kingston-lane.teachable.com,,1210,13,false,true,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
593781.0,mantrailing-uk.teachable.com,,332,4,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1430986.0,ympact-academy.teachable.com,,214,4,false,true,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1948918.0,yuta-oku-s-school.teachable.com,,156,2,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1988117.0,helixcotraining.teachable.com,,451,4,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2590073.0,theparentculture.teachable.com,,322,2,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2656585.0,mtrc-market-access-s-school.teachable.com,,89,2,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1146362.0,www.chesterton.online,,1663,18,true,true,35,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
321391.0,amberrenae.teachable.com,,1567,6,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
683574.0,get-savvy-coaching-and-training.teachable.com,,95,1,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
782643.0,awakenconsulting.teachable.com,,136,5,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1418627.0,abtaba.teachable.com,,1912,47,false,false,26,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1509869.0,nishkarsh-sharma-s-school.teachable.com,,4828,6,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1680298.0,kiva-brent-s-school.teachable.com,,60,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2127611.0,scorebuilders-llc-s-school.teachable.com,,144,7,false,true,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2367809.0,dispco.teachable.com,,284,3,false,true,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2616589.0,suzie-dodd-pilates-academy-s-school.teachable.com,,82,4,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
786773.0,www.sanjeevj.com,1587.0,1487,29,true,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
358790.0,viticus_group.teachable.com,,3035,7,false,true,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
414874.0,spirit-sale.teachable.com,,1875,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
767098.0,janegee.teachable.com,,57,6,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
874663.0,charles-owen-e-learning.teachable.com,,201,24,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1029139.0,cherokeecountypollworkeruniversity.teachable.com,,954,16,false,true,17,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1409851.0,sportscool.teachable.com,,245,12,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1695454.0,richard-olley-s-school.teachable.com,,29,5,false,true,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2589841.0,courses.farmeranalytics.com,,93,8,true,false,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
327545.0,addictionschool.addictionpolicy.org,,4698,16,true,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
482446.0,cryptorevolution.teachable.com,,161371,127,false,true,12,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
819062.0,pitchblack.teachable.com,,3637,33,false,true,13,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1334295.0,profectus-academy.teachable.com,,152,6,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2234766.0,erika-nygard-s-school.teachable.com,,342,3,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2348939.0,workana-academy-pt.teachable.com,,1301,6,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
755373.0,diamondfms.teachable.com,,42,1,false,true,3,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
970349.0,interprise.teachable.com,,259,4,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1178009.0,soulandsage.teachable.com,,116,10,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1204331.0,control-marketers-hub.teachable.com,,216,16,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1530260.0,revolvingacademy.com,,306,7,true,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1636019.0,brooke-saward-s-school.teachable.com,,208,1,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2128694.0,starla-phillps-s-school.teachable.com,,166,2,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1756723.0,sophie-laurence-s-school.teachable.com,,2915,28,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
337131.0,tpg-u.pedowitzgroup.com,,231,53,true,true,11,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
441416.0,elearn.plasticpipe.org,,1230,9,true,true,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
727976.0,stage-up-lesson.teachable.com,,60,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
758830.0,strategicalpha.teachable.com,,813,14,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1289234.0,yoshimikayama.teachable.com,,169,21,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1418317.0,canixa-lifesciences-s-school.teachable.com,,833,1,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1604520.0,cib.team,,2040,6,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1470449.0,canadiankennelclub.teachable.com,,893,202,false,true,11,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
459535.0,ticket-traphouse.teachable.com,,68,10,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
709408.0,chart-beverage-webinars.teachable.com,,85,4,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
733562.0,bay-venues.teachable.com,,163,9,false,true,8,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1373860.0,spf-training.teachable.com,,36,3,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1699821.0,levinsonannuitydivision.teachable.com,,294,6,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1815543.0,optelos-telecom-inspections.teachable.com,,64,10,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2003707.0,vintage-buyer-college-s-school.teachable.com,,537,11,false,false,4,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
198405.0,academy.alanteair.com,,126,10,true,true,7,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
930954.0,chw-certification-training-program.teachable.com,,715,20,false,true,15,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1095654.0,ridgeline-university.teachable.com,,79,8,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1097700.0,blueberry-institute.teachable.com,,399,4,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2030538.0,mdc-japan.teachable.com,,78,8,false,true,4,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2461590.0,fly-wheel.teachable.com,,181,1,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2479802.0,celquest-university1.teachable.com,,73,19,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1388001.0,common-goal.teachable.com,,4989,4,false,true,4,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
48383.0,brandlibrary.teachable.com,,171,20,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
176081.0,bryco-facility-services.teachable.com,,123,11,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
297918.0,businessprotraining.es,,48584,38,true,true,10,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
553380.0,missioncapital.teachable.com,,2298,49,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1070438.0,aegis-academy.teachable.com,,1840,7,false,true,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1163634.0,taizen.ama-biz.com,,386,2,true,false,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1578829.0,learning.ilma.org,,763,6,true,true,7,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
115636.0,ciar.teachable.com,,375,47,false,true,8,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
141303.0,texasbh.teachable.com,,826,35,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
797208.0,paradigm-sg.teachable.com,,942,27,false,false,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1339268.0,edmodacademy.educationmodified.com,,2440,16,true,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1655696.0,nikhil-v-kumar-s-school.teachable.com,,71,4,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1899216.0,utbildning.sensera.se,,138,7,true,true,5,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1980796.0,craig-brennan-s-school.teachable.com,,197,7,false,true,12,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1995063.0,eianow.teachable.com,,37,7,false,true,6,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2331738.0,courses.healthjustice.org.au,,46,3,true,true,5,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2540536.0,matarat.sustainabilitylearninghub.com,,268,1,true,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
536706.0,music-as-therapy-international.teachable.com,,679,4,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1221253.0,opleiding.swimcool.be,,128,2,true,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1257480.0,train2succeed.teachable.com,,399,13,false,false,10,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1449744.0,skinuva.teachable.com,,83,2,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1668564.0,empowered-martial-arts-jiu-jitsu-business-acad.teachable.com,,14,1,false,true,1,false,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
573197.0,chile-dual.teachable.com,,1061,12,false,false,3,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
623047.0,ekr-mexico-centro.teachable.com,,365,42,false,false,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
105408.0,iowakidsight.teachable.com,,945,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1037019.0,hackthegap.teachable.com,,135,8,false,true,21,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1190386.0,mapp.teachable.com,,755,72,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1194176.0,jewish-feminist-academy.teachable.com,,106,1,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1283767.0,raquelqueirospinto.teachable.com,,489,25,false,false,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1607164.0,sustainable-food-institute.teachable.com,,145,14,false,true,14,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2459956.0,central-security-s-school.teachable.com,,73,20,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1068076.0,manusis4academy.teachable.com,,625,2,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1119817.0,etraining.tumcivil.com,,4145,28,true,false,5,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1412075.0,drpi.hr,3732.0,2133,11,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
215771.0,tutorialsonline.ca,,1046,50,true,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
376511.0,cgltraining.teachable.com,,92,17,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
381692.0,alliedu.teachable.com,,369,12,false,false,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1030852.0,cloudscape-university1.teachable.com,,188,4,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1189317.0,www.sciencesalescollege.jp,,486,12,true,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1196854.0,theprivatepracticeceo.teachable.com,,158,10,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1298331.0,internal-va-sbdc.teachable.com,,126,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1322800.0,theacademyofleaders.teachable.com,,68,3,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1681950.0,luciano-staffieri-s-school.teachable.com,,45,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1689495.0,emmrdsafeguarding.teachable.com,,648,2,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2246417.0,optionstradinguniversity.teachable.com,,873,2,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2419182.0,the-mindful-project2.teachable.com,,34,3,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
86798.0,renessaspeaks.teachable.com,,138,7,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
608457.0,school.otomatiks.com,,52,4,true,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
711436.0,derbyshire-aggregates-resin-bound-training.teachable.com,,3973,1,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1051795.0,metodo-all-in.teachable.com,,270,17,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1114182.0,futureswithoutviolencehealth.teachable.com,,902,7,false,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1471948.0,everybodyvotes.teachable.com,,635,66,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1682101.0,plpt-academy.teachable.com,,95,33,false,true,4,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1732509.0,motwcoffee.teachable.com,,95,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2119741.0,education.uhphawaii.org,,90,3,true,true,4,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2421456.0,shl-academy-s-school.teachable.com,,159,6,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
873888.0,dosbarth-safeguarding.teachable.com,,531,2,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
403579.0,dewees-island-environmental-program.teachable.com,,55,3,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1699223.0,manychatedu.teachable.com,,423,16,false,true,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
362451.0,home-hackers-robotics-and-programming-classes.teachable.com,,697,4,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1703288.0,fatoumata-diallo-s-school.teachable.com,,1930,7,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2083129.0,justice-academy.com,,2416,56,true,false,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2015469.0,toyotiresdiscoverysessions.teachable.com,,62,2,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
190714.0,ufarrow.teachable.com,,1141,28,false,true,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
615721.0,fracttal.teachable.com,,12377,139,false,true,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
301547.0,clean-remedies-university.teachable.com,,898,3,false,true,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
665687.0,marineanimals.teachable.com,,924,5,false,true,5,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1776319.0,richard-reyes-s-school.teachable.com,,17,2,false,true,1,false,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1899053.0,yogafolks-school.teachable.com,,99,19,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1933265.0,heather-morgan-s-school.teachable.com,,33,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1657802.0,lucci-onlinestore-school.teachable.com,,66,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2045437.0,tso-ac.teachable.com,,97,31,false,false,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2078891.0,minail-beauty.teachable.com,,304,4,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2377942.0,www.palmplus.org,,119,3,true,false,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2389342.0,keri-o-meara-s-school.teachable.com,,81,5,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
236120.0,ienglishschool.mn,,12779,16,true,false,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1426106.0,training.mtgileadfgim.org,,1176,38,true,true,8,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
229962.0,superannuation-education-png.teachable.com,,267,7,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
380104.0,skycatch1.teachable.com,,1263,29,false,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1042803.0,dcrcc.teachable.com,,119,14,false,true,4,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1158221.0,the_franchise_group_training_support_programs.teachable.com,,152,4,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1410731.0,funkyfeetmusiconline.teachable.com,,471,4,false,true,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2181882.0,firstaidshow.teachable.com,,222,2,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2365532.0,glynnis-fransen-s-school.teachable.com,,350,2,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
35833.0,womaninc.teachable.com,,359,11,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
630361.0,precision-healthcare-solutions-training-center.teachable.com,,527,32,false,false,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
661885.0,chakrawork.teachable.com,,1383,32,false,false,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
736646.0,runenergyusa.teachable.com,,964,15,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1149863.0,cityrelief.teachable.com,,2068,9,false,true,8,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1239021.0,online-arabic-bible-school.teachable.com,,426,3,false,false,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1336950.0,kim-kwangsu-s-school.teachable.com,,274,1,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1703071.0,servant-home-care-academy.teachable.com,,342,34,false,false,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
325805.0,storable.teachable.com,,22808,25,false,true,16,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
573349.0,swab-the-world-school.teachable.com,,1152,2,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
729483.0,regional-office-of-education-1.teachable.com,,1060,34,false,true,18,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
764664.0,courses.wearesfc.org,,544,2,true,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
771231.0,hrwebsource.com,,543,11,true,true,3,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
910350.0,hypnose-moderne.teachable.com,,724,7,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
934281.0,nal-academy.teachable.com,,71,4,false,true,8,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1117198.0,ecomm-godz-brand-bible.teachable.com,,1165,1,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1584665.0,learn.lingubee.in,,326,23,true,false,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2032213.0,s-school15195.teachable.com,,2514,21,false,true,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
444488.0,adquitectura.teachable.com,,108,2,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
522975.0,ffl-america-bootcamp.teachable.com,,15831,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
667361.0,fengshuiprosper.teachable.com,,310,14,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1287348.0,topremaxacademy.teachable.com,,142,18,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2385020.0,academy.nuuaa.com,,66,3,true,true,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2498846.0,domberger-brot-werk-gmbh-co-kg-s-school.teachable.com,,72,1,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
217847.0,hr-rocks-academy.teachable.com,,245790,8,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
239497.0,nainternal.teachable.com,,161,24,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
379017.0,casauniversity.teachable.com,,316,14,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
410578.0,thewirenut.teachable.com,,276,6,false,true,3,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
